-0.087561257	0.169
-0.089038439	0.17
-0.090149005	0.171
-0.090892949	0.172
-0.091271653	0.173
-0.091287866	0.174
-0.090945682	0.175
-0.090250504	0.176
-0.089209016	0.177
-0.087829141	0.178
-0.086119999	0.179
-0.084091859	0.18
-0.08175609	0.181
-0.079125109	0.182
-0.076212317	0.183
-0.073032045	0.184
-0.069599488	0.185
-0.06593064	0.186
-0.062042225	0.187
-0.057951625	0.188
-0.053676814	0.189
-0.049236278	0.19
-0.044648944	0.191
-0.039934103	0.192
-0.035111336	0.193
-0.030200434	0.194
-0.025221324	0.195
-0.020193992	0.196
-0.015138407	0.197
-0.010074446	0.198
-0.00502182	0.199
6.67792E-16	0.2
0.004971852	0.201
0.009874952	0.202
0.014690967	0.203
0.019402071	0.204
0.023991016	0.205
0.028441186	0.206
0.032736656	0.207
0.036862249	0.208
0.04080358	0.209
0.044547109	0.21
0.04808018	0.211
0.051391064	0.212
0.054468995	0.213
0.057304202	0.214
0.059887932	0.215
0.062212483	0.216
0.064271216	0.217
0.066058577	0.218
0.067570102	0.219
0.06880243	0.22
0.069753302	0.221
0.070421564	0.222
0.070807156	0.223
0.07091111	0.224
0.07073553	0.225
0.070283578	0.226
0.069559453	0.227
0.068568365	0.228
0.067316506	0.229
0.06581102	0.23
0.064059967	0.231
0.062072284	0.232
0.059857742	0.233
0.057426907	0.234
0.054791087	0.235
0.051962284	0.236
0.048953148	0.237
0.045776914	0.238
0.042447355	0.239
0.03897872	0.24
0.035385678	0.241
0.031683256	0.242
0.027886781	0.243
0.024011821	0.244
0.020074115	0.245
0.016089522	0.246
0.012073952	0.247
0.008043308	0.248
0.004013422	0.249
-6.39521E-16	0.25
-0.003981443	0.251
-0.007915636	0.252
-0.011787614	0.253
-0.015582766	0.254
-0.019286895	0.255
-0.022886266	0.256
-0.026367657	0.257
-0.029718403	0.258
-0.032926441	0.259
-0.035980357	0.26
-0.038869417	0.261
-0.041583609	0.262
-0.044113673	0.263
-0.046451133	0.264
-0.048588322	0.265
-0.050518407	0.266
-0.052235408	0.267
-0.053734216	0.268
-0.055010604	0.269
-0.056061239	0.27
-0.056883689	0.271
-0.057476423	0.272
-0.057838813	0.273
-0.057971127	0.274
-0.057874525	0.275
-0.057551046	0.276
-0.057003595	0.277
-0.056235925	0.278
-0.055252616	0.279
-0.054059052	0.28
-0.052661396	0.281
-0.05106656	0.282
-0.04928217	0.283
-0.047316536	0.284
-0.045178615	0.285
-0.042877969	0.286
-0.040424725	0.287
-0.037829533	0.288
-0.035103522	0.289
-0.032258251	0.29
-0.029305664	0.291
-0.026258041	0.292
-0.023127945	0.293
-0.019928178	0.294
-0.016671723	0.295
-0.013371698	0.296
-0.0100413	0.297
-0.00669376	0.298
-0.003342281	0.299
7.14912E-16	0.3
0.003320074	0.301
0.006605101	0.302
0.009842463	0.303
0.013019811	0.304
0.016125109	0.305
0.01914668	0.306
0.02207325	0.307
0.024893987	0.308
0.027598538	0.309
0.030177074	0.31
0.032620315	0.311
0.034919569	0.312
0.037066761	0.313
0.039054456	0.314
0.04087589	0.315
0.042524988	0.316
0.043996385	0.317
0.04528544	0.318
0.046388252	0.319
0.047301671	0.32
0.048023302	0.321
0.048551513	0.322
0.048885436	0.323
0.049024965	0.324
0.048970752	0.325
0.048724199	0.326
0.048287449	0.327
0.047663375	0.328
0.046855562	0.329
0.045868287	0.33
0.044706503	0.331
0.043375813	0.332
0.041882444	0.333
0.040233222	0.334
0.038435538	0.335
0.036497319	0.336
0.034426991	0.337
0.032233448	0.338
0.029926011	0.339
0.027514391	0.34
0.025008646	0.341
0.022419146	0.342
0.019756524	0.343
0.01703164	0.344
0.014255531	0.345
0.011439371	0.346
0.008594427	0.347
0.005732013	0.348
0.002863445	0.349
-7.68762E-16	0.35
-0.002847129	0.351
-0.005666876	0.352
-0.008448346	0.353
-0.011180854	0.354
-0.013853967	0.355
-0.01645754	0.356
-0.018981759	0.357
-0.021417173	0.358
-0.023754731	0.359
-0.025985813	0.36
-0.028102266	0.361
-0.030096424	0.362
-0.031961146	0.363
-0.033689833	0.364
-0.035276453	0.365
-0.036715564	0.366
-0.038002327	0.367
-0.039132527	0.368
-0.040102581	0.369
-0.040909553	0.37
-0.041551158	0.371
-0.042025772	0.372
-0.042332429	0.373
-0.042470825	0.374
-0.042441318	0.375
-0.042244917	0.376
-0.041883278	0.377
-0.041358696	0.378
-0.040674089	0.379
-0.039832986	0.38
-0.038839508	0.381
-0.03769835	0.382
-0.036414762	0.383
-0.034994522	0.384
-0.03344391	0.385
-0.031769687	0.386
-0.02997906	0.387
-0.028079654	0.388
-0.02607948	0.389
-0.023986905	0.39
-0.021810609	0.391
-0.019559561	0.392
-0.017242972	0.393
-0.014870265	0.394
-0.012451033	0.395
-0.009995006	0.396
-0.007512006	0.397
-0.00501191	0.398
-0.002504617	0.399
6.67792E-16	0.4
0.002492125	0.401
0.004962041	0.402
0.007400164	0.403
0.009797085	0.404
0.012143601	0.405
0.014430749	0.406
0.016649847	0.407
0.018792519	0.408
0.020850729	0.409
0.022816812	0.41
0.024683498	0.411
0.026443946	0.412
0.028091758	0.413
0.029621012	0.414
0.031026278	0.415
0.032302635	0.416
0.033445693	0.417
0.034451602	0.418
0.03531707	0.419
0.036039368	0.42
0.036616342	0.421
0.037046415	0.422
0.037328595	0.423
0.037462473	0.424
0.037448222	0.425
0.037286593	0.426
0.036978913	0.427
0.036527073	0.428
0.035933519	0.429
0.035201243	0.43
0.034333764	0.431
0.033335115	0.432
0.032209824	0.433
0.030962895	0.434
0.029599782	0.435
0.028126374	0.436
0.026548961	0.437
0.024874214	0.438
0.023109152	0.439
0.02126112	0.44
0.019337751	0.441
0.017346941	0.442
0.015296812	0.443
0.013195685	0.444
0.011052041	0.445
0.00887449	0.446
0.006671737	0.447
0.004452545	0.448
0.002225706	0.449
-7.14912E-16	0.45
-0.002215836	0.451
-0.004413142	0.452
-0.006583369	0.453
-0.008718111	0.454
-0.010809139	0.455
-0.01284843	0.456
-0.014828201	0.457
-0.016740934	0.458
-0.018579408	0.459
-0.020336724	0.46
-0.022006329	0.461
-0.023582047	0.462
-0.025058091	0.463
-0.026429093	0.464
-0.027690119	0.465
-0.028836687	0.466
-0.029864784	0.467
-0.030770876	0.468
-0.031551924	0.469
-0.032205393	0.47
-0.032729256	0.471
-0.033122007	0.472
-0.033382655	0.473
-0.033510736	0.474
-0.033506304	0.475
-0.033369934	0.476
-0.033102717	0.477
-0.032706249	0.478
-0.03218263	0.479
-0.031534447	0.48
-0.030764766	0.481
-0.029877116	0.482
-0.028875474	0.483
-0.027764249	0.484
-0.026548258	0.485
-0.025232714	0.486
-0.023823195	0.487
-0.022325626	0.488
-0.020746253	0.489
-0.019091618	0.49
-0.01736853	0.491
-0.01558404	0.492
-0.013745412	0.493
-0.01186009	0.494
-0.009935673	0.495
-0.007979884	0.496
-0.006000536	0.497
-0.004005503	0.498
-0.00200269	0.499
6.39521E-16	0.5
0.001994695	0.501
0.003973586	0.502
0.005928959	0.503
0.007853219	0.504
0.009738927	0.505
0.011578823	0.506
0.013365854	0.507
0.015093204	0.508
0.016754319	0.509
0.018342927	0.51
0.019853068	0.511
0.021279112	0.512
0.022615782	0.513
0.02385817	0.514
0.025001758	0.515
0.026042435	0.516
0.026976507	0.517
0.027800714	0.518
0.02851224	0.519
0.02910872	0.52
0.029588253	0.521
0.029949401	0.522
0.030191197	0.523
0.030313146	0.524
0.030315227	0.525
0.030197887	0.526
0.029962042	0.527
0.029609067	0.528
0.029140794	0.529
0.028559499	0.53
0.027867895	0.531
0.027069116	0.532
0.026166705	0.533
0.0251646	0.534
0.024067113	0.535
0.022878916	0.536
0.021605021	0.537
0.020250754	0.538
0.01882174	0.539
0.017323876	0.54
0.015763306	0.541
0.014146398	0.542
0.01247972	0.543
0.010770008	0.544
0.009024144	0.545
0.007249125	0.546
0.005452041	0.547
0.003640037	0.548
0.001820295	0.549
-6.80643E-16	0.55
-0.001813688	0.551
-0.00361366	0.552
-0.005392887	0.553
-0.007144445	0.554
-0.008861546	0.555
-0.010537562	0.556
-0.012166046	0.557
-0.013740767	0.558
-0.015255721	0.559
-0.016705166	0.56
-0.018083633	0.561
-0.019385953	0.562
-0.020607275	0.563
-0.021743084	0.564
-0.022789213	0.565
-0.023741866	0.566
-0.024597626	0.567
-0.025353468	0.568
-0.02600677	0.569
-0.026555324	0.57
-0.026997338	0.571
-0.027331446	0.572
-0.027556712	0.573
-0.027672628	0.574
-0.027679121	0.575
-0.027576543	0.576
-0.027365677	0.577
-0.027047729	0.578
-0.026624317	0.579
-0.026097473	0.58
-0.025469625	0.581
-0.024743591	0.582
-0.023922563	0.583
-0.023010096	0.584
-0.022010095	0.585
-0.02092679	0.586
-0.019764729	0.587
-0.018528751	0.588
-0.017223969	0.589
-0.015855751	0.59
-0.014429693	0.591
-0.012951601	0.592
-0.011427467	0.593
-0.009863441	0.594
-0.008265812	0.595
-0.006640977	0.596
-0.004995421	0.597
-0.003335686	0.598
-0.001668351	0.599
7.14912E-16	0.6
0.001662799	0.601
0.003313522	0.602
0.004945715	0.603
0.006553017	0.604
0.008129187	0.605
0.009668126	0.606
0.011163901	0.607
0.01261077	0.608
0.014003199	0.609
0.01533589	0.61
0.016603794	0.611
0.017802133	0.612
0.018926421	0.613
0.019972474	0.614
0.020936431	0.615
0.021814767	0.616
0.022604301	0.617
0.023302217	0.618
0.023906062	0.619
0.024413765	0.62
0.024823639	0.621
0.025134384	0.622
0.025345098	0.623
0.02545527	0.624
0.025464791	0.625
0.025373944	0.626
0.025183407	0.627
0.024894247	0.628
0.024507917	0.629
0.024026245	0.63
0.02345143	0.631
0.022786028	0.632
0.022032945	0.633
0.02119542	0.634
0.020277016	0.635
0.019281602	0.636
0.018213338	0.637
0.017076654	0.638
0.015876241	0.639
0.01461702	0.64
0.013304132	0.641
0.011942909	0.642
0.010538861	0.643
0.009097646	0.644
0.007625051	0.645
0.00612697	0.646
0.004609376	0.647
0.003078303	0.648
0.001539818	0.649
-7.43908E-16	0.65
-0.001535088	0.651
-0.003059418	0.652
-0.004567023	0.653
-0.006052022	0.654
-0.007508638	0.655
-0.008931226	0.656
-0.010314289	0.657
-0.011652504	0.658
-0.012940741	0.659
-0.01417408	0.66
-0.015347833	0.661
-0.016457561	0.662
-0.017499089	0.663
-0.018468523	0.664
-0.019362264	0.665
-0.020177021	0.666
-0.020909826	0.667
-0.021558039	0.668
-0.022119361	0.669
-0.022591843	0.67
-0.022973889	0.671
-0.023264267	0.672
-0.023462104	0.673
-0.023566897	0.674
-0.02357851	0.675
-0.023497173	0.676
-0.02332348	0.677
-0.023058388	0.678
-0.02270321	0.679
-0.02225961	0.68
-0.021729592	0.681
-0.021115498	0.682
-0.020419991	0.683
-0.019646047	0.684
-0.018796942	0.685
-0.017876238	0.686
-0.016887767	0.687
-0.015835619	0.688
-0.014724119	0.689
-0.013557816	0.69
-0.012341459	0.691
-0.011079982	0.692
-0.009778482	0.693
-0.008442196	0.694
-0.007076487	0.695
-0.005686814	0.696
-0.004278718	0.697
-0.002857794	0.698
-0.001429674	0.699
7.68762E-16	0.7
0.001425595	0.701
0.00284151	0.702
0.004242199	0.703
0.005622191	0.704
0.006976111	0.705
0.008298703	0.706
0.009584849	0.707
0.010829587	0.708
0.012028136	0.709
0.013175905	0.71
0.01426852	0.711
0.015301834	0.712
0.016271944	0.713
0.017175209	0.714
0.018008259	0.715
0.018768012	0.716
0.019451679	0.717
0.020056782	0.718
0.020581158	0.719
0.021022965	0.72
0.021380693	0.721
0.021653168	0.722
0.021839552	0.723
0.021939349	0.724
0.021952406	0.725
0.02187891	0.726
0.021719389	0.727
0.021474708	0.728
0.021146063	0.729
0.020734979	0.73
0.0202433	0.731
0.019673183	0.732
0.019027086	0.733
0.018307761	0.734
0.017518239	0.735
0.016661819	0.736
0.015742057	0.737
0.014762745	0.738
0.0137279	0.739
0.012641747	0.74
0.011508702	0.741
0.010333353	0.742
0.009120441	0.743
0.007874844	0.744
0.006601555	0.745
0.00530566	0.746
0.003992324	0.747
0.002666765	0.748
0.001334235	0.749
-6.39521E-16	0.75
-0.001330682	0.751
-0.00265258	0.752
-0.003960513	0.753
-0.005249367	0.754
-0.006514117	0.755
-0.007749847	0.756
-0.008951767	0.757
-0.010115235	0.758
-0.011235769	0.759
-0.01230907	0.76
-0.013331035	0.761
-0.014297776	0.762
-0.01520563	0.763
-0.016051177	0.764
-0.016831249	0.765
-0.017542946	0.766
-0.018183643	0.767
-0.018751002	0.768
-0.019242981	0.769
-0.019657837	0.77
-0.019994137	0.771
-0.020250761	0.772
-0.020426903	0.773
-0.020522078	0.774
-0.020536122	0.775
-0.020469186	0.776
-0.020321745	0.777
-0.020094585	0.778
-0.019788806	0.779
-0.019405814	0.78
-0.018947314	0.781
-0.018415307	0.782
-0.017812074	0.783
-0.017140174	0.784
-0.016402427	0.785
-0.015601907	0.786
-0.014741926	0.787
-0.013826022	0.788
-0.012857944	0.789
-0.011841637	0.79
-0.010781224	0.791
-0.009680995	0.792
-0.008545382	0.793
-0.007378947	0.794
-0.006186363	0.795
-0.00497239	0.796
-0.003741865	0.797
-0.002499675	0.798
-0.001250741	0.799
6.67792E-16	0.8
0.001247618	0.801
0.002487207	0.802
0.003713906	0.803
0.004922914	0.804
0.006109513	0.805
0.007269087	0.806
0.008397135	0.807
0.009489292	0.808
0.010541345	0.809
0.01154925	0.81
0.012509147	0.811
0.013417371	0.812
0.014270475	0.813
0.015065232	0.814
0.015798657	0.815
0.01646801	0.816
0.017070813	0.817
0.017604853	0.818
0.018068196	0.819
0.018459189	0.82
0.018776467	0.821
0.019018962	0.822
0.0191859	0.823
0.019276807	0.824
0.019291508	0.825
0.019230132	0.826
0.019093103	0.827
0.018881144	0.828
0.018595271	0.829
0.018236789	0.83
0.017807283	0.831
0.017308618	0.832
0.016742922	0.833
0.016112585	0.834
0.015420246	0.835
0.014668779	0.836
0.013861286	0.837
0.013001081	0.838
0.012091678	0.839
0.011136777	0.84
0.010140248	0.841
0.009106114	0.842
0.008038538	0.843
0.006941806	0.844
0.005820306	0.845
0.004678514	0.846
0.003520975	0.847
0.002352288	0.848
0.001177081	0.849
-6.92738E-16	0.85
-0.001174315	0.851
-0.002341245	0.852
-0.003496209	0.853
-0.004634687	0.854
-0.005752232	0.855
-0.006844491	0.856
-0.00790722	0.857
-0.008936303	0.858
-0.009927763	0.859
-0.010877782	0.86
-0.011782715	0.861
-0.012639102	0.862
-0.01344368	0.863
-0.014193402	0.864
-0.01488544	0.865
-0.015517201	0.866
-0.016086337	0.867
-0.016590749	0.868
-0.017028599	0.869
-0.017398316	0.87
-0.017698599	0.871
-0.017928426	0.872
-0.018087051	0.873
-0.018174015	0.874
-0.018189136	0.875
-0.018132521	0.876
-0.018004556	0.877
-0.017805908	0.878
-0.01753752	0.879
-0.017200607	0.88
-0.016796654	0.881
-0.016327403	0.882
-0.015794852	0.883
-0.01520124	0.884
-0.014549046	0.885
-0.01384097	0.886
-0.013079928	0.887
-0.012269038	0.888
-0.011411606	0.889
-0.010511116	0.89
-0.00957121	0.891
-0.008595681	0.892
-0.007588452	0.893
-0.006553562	0.894
-0.005495149	0.895
-0.004417436	0.896
-0.003324712	0.897
-0.002221314	0.898
-0.001111615	0.899
7.14912E-16	0.9
0.001109148	0.901
0.002211464	0.902
0.00330262	0.903
0.004378343	0.904
0.005434429	0.905
0.00646676	0.906
0.007471321	0.907
0.008444216	0.908
0.009381681	0.909
0.010280102	0.91
0.011136024	0.911
0.011946168	0.912
0.012707444	0.913
0.013416957	0.914
0.014072028	0.915
0.014670192	0.916
0.015209219	0.917
0.015687113	0.918
0.016102124	0.919
0.016452755	0.92
0.016737763	0.921
0.016956168	0.922
0.017107254	0.923
0.017190572	0.924
0.01720594	0.925
0.017153444	0.926
0.017033437	0.927
0.016846538	0.928
0.016593627	0.929
0.016275844	0.93
0.015894578	0.931
0.01545147	0.932
0.014948397	0.933
0.014387469	0.934
0.013771022	0.935
0.013101602	0.936
0.012381959	0.937
0.011615038	0.938
0.010803959	0.939
0.009952014	0.94
0.009062644	0.941
0.008139435	0.942
0.007186095	0.943
0.006206445	0.944
0.0052044	0.945
0.004183956	0.946
0.003149172	0.947
0.002104157	0.948
0.001053048	0.949
-7.34751E-16	0.95
-0.001050833	0.951
-0.002095316	0.952
-0.003129345	0.953
-0.004148871	0.954
-0.005149904	0.955
-0.00612854	0.956
-0.00708097	0.957
-0.008003495	0.958
-0.008892543	0.959
-0.00974468	0.96
-0.010556626	0.961
-0.011325266	0.962
-0.012047659	0.963
-0.012721057	0.964
-0.013342907	0.965
-0.013910866	0.966
-0.014422807	0.967
-0.014876828	0.968
-0.015271261	0.969
-0.015604675	0.97
-0.01587588	0.971
-0.016083937	0.972
-0.016228156	0.973
-0.016308099	0.974
-0.016323584	0.975
-0.016274681	0.976
-0.016161715	0.977
-0.015985263	0.978
-0.015746149	0.979
-0.015445443	0.98
-0.015084457	0.981
-0.014664735	0.982
-0.014188051	0.983
-0.013656399	0.984
-0.013071985	0.985
-0.01243722	0.986
-0.011754707	0.987
-0.011027232	0.988
-0.010257753	0.989
-0.009449387	0.99
-0.008605397	0.991
-0.007729181	0.992
-0.006824258	0.993
-0.00589425	0.994
-0.004942873	0.995
-0.003973918	0.996
-0.00299124	0.997
-0.001998738	0.998
-0.001000342	0.999
6.39521E-16	1
